year,pnid,D_SEX,D_AGE,RQ7_1,Q3_1a1,REGION_01,REGION_02,REGION_03,REGION_04,REGION_05,REGION_06,REGION_07,REGION_08,REGION_09,REGION_10,REGION_11,REGION_12,REGION_13,REGION_14,REGION_15,REGION_16,REGION_17
2023,644,2,1,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,645,2,3,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,646,1,3,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,655,1,4,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,657,2,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,662,1,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,665,1,4,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,668,2,6,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,669,2,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,670,1,3,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,676,2,4,3,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,677,2,3,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,678,2,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,680,1,2,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,681,1,4,3,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,683,1,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,687,1,4,3,2.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,689,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,692,2,2,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,693,2,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,697,1,4,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,698,1,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,699,2,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,700,2,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,702,2,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,705,2,1,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,710,1,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,714,1,3,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,719,2,4,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,721,1,5,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,722,2,4,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,725,1,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,726,2,6,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,727,1,2,2,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,728,2,3,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,733,2,6,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,735,1,1,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,736,1,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,737,2,3,3,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,738,2,4,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,739,1,5,3,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,740,2,3,2,8.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023,741,1,3,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,742,2,4,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,744,2,5,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,746,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,749,2,4,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,750,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,751,2,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,752,2,2,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,754,2,3,1,10.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2023,760,2,3,2,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,761,1,3,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,763,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,764,2,2,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,767,2,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,768,2,3,3,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,778,2,4,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,779,2,5,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,780,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,784,1,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,785,2,2,3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,787,1,2,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,788,1,6,1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,791,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,792,1,6,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2023,793,1,3,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,794,2,2,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,795,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,796,2,4,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,797,2,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,800,2,3,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,801,2,6,1,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,803,1,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,805,1,2,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,807,2,5,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023,809,1,5,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,819,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,822,1,4,1,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,824,1,3,3,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,827,2,4,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,829,1,5,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,830,1,5,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,831,2,6,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,832,2,3,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,835,2,3,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,837,1,2,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,838,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,839,1,1,3,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,841,1,3,3,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,843,2,6,1,3.0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
2023,844,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,845,2,2,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,848,1,3,3,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,849,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,851,2,3,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,852,2,2,3,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,853,2,6,3,3.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2023,854,2,3,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,858,2,3,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,859,2,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,861,2,3,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,862,1,2,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,863,2,4,3,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,865,1,2,3,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,866,1,1,3,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,868,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,871,2,2,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,874,1,3,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,875,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,876,1,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2023,877,2,2,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,879,2,5,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,881,2,3,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,882,2,2,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,883,2,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,884,2,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,885,1,3,3,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,886,2,2,1,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,888,1,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,894,2,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,897,2,5,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,901,1,5,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,913,1,5,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,914,2,1,1,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,915,2,3,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,917,2,4,3,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,918,2,4,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,920,1,1,3,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,921,2,2,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,922,2,5,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,924,1,4,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,925,2,4,3,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,926,2,2,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,927,2,3,2,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,929,2,3,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,930,1,1,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,933,1,4,3,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,934,2,2,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,935,1,2,3,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,936,1,3,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,938,1,3,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,939,2,3,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,942,1,4,3,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,943,2,2,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,944,1,4,1,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,945,1,4,3,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,946,2,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,948,2,2,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,949,1,6,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,950,1,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,951,2,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,952,2,3,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,953,1,2,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,956,1,5,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,957,2,3,2,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,958,2,2,3,5.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2023,959,2,3,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2023,961,2,2,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,964,2,2,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,965,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,966,2,6,1,10.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,967,1,3,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,971,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,973,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,977,2,4,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,981,1,4,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,983,2,4,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,986,2,5,3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,988,2,5,3,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,989,1,3,1,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,990,2,6,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,994,2,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,996,2,3,3,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,997,1,2,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,999,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1000,1,4,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1006,1,3,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1007,1,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1010,2,3,1,2.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2023,1013,2,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1016,1,3,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,1018,1,2,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1022,2,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1023,1,3,3,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1024,1,4,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1025,2,5,1,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,1026,2,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1027,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1028,2,2,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,1029,2,6,1,17.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,1032,2,1,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1041,1,2,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1043,2,3,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,1044,1,2,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1046,2,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1048,2,3,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1049,2,1,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1050,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1051,2,3,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1053,2,2,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,1054,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,1056,2,2,3,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1057,2,5,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2023,1058,2,2,2,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,1061,1,5,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,1065,1,6,3,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1071,1,3,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1077,2,2,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,1079,2,6,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1080,2,2,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1081,1,3,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1082,2,3,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1083,1,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1085,1,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1086,2,4,3,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1090,1,3,1,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1092,2,4,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1097,1,3,3,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,1099,1,5,2,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1100,1,4,1,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1101,2,2,3,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1102,2,3,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1105,2,4,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,1113,1,3,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1115,2,2,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,1119,1,2,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1127,2,5,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1128,2,3,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1130,2,2,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2023,1131,1,3,3,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1133,2,2,2,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2023,1138,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1139,1,2,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1140,2,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1141,2,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1142,2,2,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1148,1,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1154,1,4,3,12.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023,1155,2,3,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1156,2,2,2,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1162,2,5,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1163,2,2,3,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1164,1,4,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1165,1,2,2,3.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023,1168,2,6,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1170,1,1,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1171,2,3,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,1173,2,3,3,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,1180,2,3,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1183,1,3,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1185,1,4,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1190,2,3,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1191,1,3,1,12.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,1193,1,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1199,1,2,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1201,2,2,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1202,2,2,3,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1204,2,3,1,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1205,2,5,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1207,1,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1208,2,4,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,1210,2,3,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,1219,2,1,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,1221,2,2,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1223,2,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1225,1,2,1,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1228,2,4,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1230,2,3,2,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,1232,2,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1236,1,2,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,1238,2,4,3,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1239,1,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1241,1,4,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1242,2,4,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1246,1,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1248,1,3,1,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1250,2,4,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1252,1,5,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,1257,1,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
